name,time,nature,lat,lng,wind,pres,wind_pct,pres_pct
BLAS,2016-07-10 12:00:00,DS,21.3,-135.8,30,1007,17.645,21.551
BLAS,2016-07-10 18:00:00,DS,21.5,-136.8,30,1008,17.645,15.951
BLAS,2016-07-11 00:00:00,DS,21.5,-137.9,30,1008,17.645,15.951
BLAS,2016-07-11 06:00:00,DS,21.4,-139.1,30,1008,17.645,15.951
BLAS,2016-07-11 12:00:00,DS,21.2,-140.2,25,1009,5.031,9.984
BLAS,2016-07-11 18:00:00,DS,21,-141.4,25,1010,5.031,5.681
CELIA,2016-07-06 00:00:00,DS,11.5,-106.3,25,1008,5.031,15.951
CELIA,2016-07-06 06:00:00,DS,11.7,-107,25,1008,5.031,15.951
CELIA,2016-07-06 12:00:00,DS,11.9,-107.7,25,1007,5.031,21.551
CELIA,2016-07-06 18:00:00,TS,12.1,-108.4,25,1007,5.031,21.551
CELIA,2016-07-07 00:00:00,TS,12.2,-109.1,30,1006,17.645,26.919
CELIA,2016-07-07 06:00:00,TS,12.2,-109.8,30,1006,17.645,26.919
CELIA,2016-07-07 12:00:00,TS,12.2,-110.5,30,1006,17.645,26.919
CELIA,2016-07-07 18:00:00,TS,12.2,-111.2,30,1006,17.645,26.919
CELIA,2016-07-08 00:00:00,TS,12.3,-111.6,30,1006,17.645,26.919
CELIA,2016-07-08 06:00:00,TS,12.4,-111.9,30,1006,17.645,26.919
CELIA,2016-07-08 12:00:00,TS,12.6,-112.3,35,1005,32.623,32.311
CELIA,2016-07-08 18:00:00,TS,13,-112.9,40,1004,42.727,38.284
CELIA,2016-07-09 00:00:00,TS,13.6,-113.8,40,1004,42.727,38.284
CELIA,2016-07-09 06:00:00,TS,14,-115.1,40,1004,42.727,38.284
CELIA,2016-07-09 12:00:00,TS,14.3,-116.4,45,1002,50.436,45.642
CELIA,2016-07-09 18:00:00,TS,14.4,-117.4,45,1002,50.436,45.642
CELIA,2016-07-10 00:00:00,TS,14.5,-118.4,50,1000,58.682,51.359
CELIA,2016-07-10 06:00:00,TS,14.7,-119.5,50,1000,58.682,51.359
CELIA,2016-07-10 12:00:00,TS,14.8,-120.6,60,994,69.835,65.466
CELIA,2016-07-10 18:00:00,TS,14.8,-121.7,65,989,74.042,73.154
CELIA,2016-07-11 00:00:00,TS,14.9,-122.8,70,986,78.944,77.087
CELIA,2016-07-11 06:00:00,TS,14.9,-123.9,75,980,82.043,82.079
CELIA,2016-07-11 12:00:00,TS,15,-125,80,977,85.15,84.828
CELIA,2016-07-11 18:00:00,TS,15.1,-125.8,85,972,87.386,87.74
CELIA,2016-07-12 00:00:00,TS,15.3,-126.6,85,972,87.386,87.74
CELIA,2016-07-12 06:00:00,TS,15.8,-127.4,85,972,87.386,87.74
CELIA,2016-07-12 12:00:00,TS,16.4,-128.1,80,975,85.15,85.94
CELIA,2016-07-12 18:00:00,TS,17,-129,70,982,78.944,80.705
CELIA,2016-07-13 00:00:00,TS,17.6,-129.9,65,986,74.042,77.087
CELIA,2016-07-13 06:00:00,TS,18.2,-130.9,60,989,69.835,73.154
CELIA,2016-07-13 12:00:00,TS,18.7,-131.9,55,992,64.412,69.087
CELIA,2016-07-13 18:00:00,TS,19.2,-133.1,50,995,58.682,63.38
CELIA,2016-07-14 00:00:00,TS,19.7,-134.2,45,1000,50.436,51.359
CELIA,2016-07-14 06:00:00,TS,20.1,-135.2,45,1000,50.436,51.359
CELIA,2016-07-14 12:00:00,TS,20.6,-136.3,45,1000,50.436,51.359
CELIA,2016-07-14 18:00:00,TS,21.1,-137.3,45,1000,50.436,51.359
CELIA,2016-07-15 00:00:00,TS,21.6,-138.5,45,1001,50.436,49.193
CELIA,2016-07-15 06:00:00,TS,21.9,-139.6,40,1003,42.727,42.121
CELIA,2016-07-15 12:00:00,TS,22.1,-140.8,35,1004,32.623,38.284
CELIA,2016-07-15 18:00:00,TS,22.2,-142,35,1004,32.623,38.284
CELIA,2016-07-16 00:00:00,DS,22.3,-143.2,35,1005,32.623,32.311
CELIA,2016-07-16 06:00:00,DS,22.4,-144.5,35,1005,32.623,32.311
CELIA,2016-07-16 12:00:00,DS,22.5,-145.8,35,1005,32.623,32.311
CELIA,2016-07-16 18:00:00,DS,22.7,-147,35,1005,32.623,32.311
CELIA,2016-07-17 00:00:00,DS,23,-148.1,35,1004,32.623,38.284
CELIA,2016-07-17 06:00:00,DS,23.3,-149.1,40,1003,42.727,42.121
CELIA,2016-07-17 12:00:00,DS,23.6,-150,40,1003,42.727,42.121
CELIA,2016-07-17 18:00:00,DS,23.7,-150.9,40,1004,42.727,38.284
CELIA,2016-07-18 00:00:00,DS,23.7,-152,40,1005,42.727,32.311
CELIA,2016-07-18 06:00:00,DS,23.7,-153.2,40,1006,42.727,26.919
CELIA,2016-07-18 12:00:00,DS,23.7,-154.5,40,1007,42.727,21.551
CELIA,2016-07-18 18:00:00,DS,23.7,-156,40,1007,42.727,21.551
CELIA,2016-07-19 00:00:00,DS,23.8,-157.3,40,1007,42.727,21.551
CELIA,2016-07-19 06:00:00,DS,23.8,-158.6,35,1008,32.623,15.951
CELIA,2016-07-19 12:00:00,DS,23.9,-159.9,35,1008,32.623,15.951
CELIA,2016-07-19 18:00:00,DS,24.1,-161.2,35,1008,32.623,15.951
CELIA,2016-07-20 00:00:00,DS,24.2,-162.4,35,1008,32.623,15.951
CELIA,2016-07-20 06:00:00,DS,24.3,-163.8,35,1008,32.623,15.951
CELIA,2016-07-20 12:00:00,DS,24.4,-165.3,35,1009,32.623,9.984
CELIA,2016-07-20 18:00:00,DS,24.4,-166.9,35,1009,32.623,9.984
CELIA,2016-07-21 00:00:00,DS,24.5,-168.5,35,1010,32.623,5.681
CELIA,2016-07-21 06:00:00,DS,24.8,-170.1,35,1010,32.623,5.681
CELIA,2016-07-21 12:00:00,DS,25,-171.7,30,1011,17.645,3.78
DARBY,2016-07-11 12:00:00,TS,14.5,-105.2,25,1008,5.031,15.951
DARBY,2016-07-11 18:00:00,TS,15,-105.7,30,1007,17.645,21.551
DARBY,2016-07-12 00:00:00,TS,15.5,-106.4,30,1007,17.645,21.551
DARBY,2016-07-12 06:00:00,TS,15.8,-107.2,30,1007,17.645,21.551
DARBY,2016-07-12 12:00:00,TS,15.9,-108.2,35,1006,32.623,26.919
DARBY,2016-07-12 18:00:00,TS,15.6,-109.2,45,1002,50.436,45.642
DARBY,2016-07-13 00:00:00,TS,15.4,-110.1,55,1000,64.412,51.359
DARBY,2016-07-13 06:00:00,TS,15.3,-111,60,998,69.835,57.789
DARBY,2016-07-13 12:00:00,TS,15.3,-111.9,60,996,69.835,62.059
DARBY,2016-07-13 18:00:00,TS,15.4,-112.9,65,992,74.042,69.087
DARBY,2016-07-14 00:00:00,TS,15.5,-114,70,989,78.944,73.154
DARBY,2016-07-14 06:00:00,TS,15.6,-115.2,70,989,78.944,73.154
DARBY,2016-07-14 12:00:00,TS,15.7,-116.3,70,987,78.944,75.141
DARBY,2016-07-14 18:00:00,TS,15.8,-117.5,75,984,82.043,78.971
DARBY,2016-07-15 00:00:00,TS,15.9,-118.6,80,982,85.15,80.705
DARBY,2016-07-15 06:00:00,TS,16,-119.5,85,979,87.386,83.38
DARBY,2016-07-15 12:00:00,TS,16.3,-120.3,90,974,89.126,86.745
DARBY,2016-07-15 18:00:00,TS,16.7,-121.1,90,972,89.126,87.74
DARBY,2016-07-16 00:00:00,TS,17.1,-121.9,90,971,89.126,88.219
DARBY,2016-07-16 06:00:00,TS,17.4,-122.7,95,968,91.67,90.116
DARBY,2016-07-16 12:00:00,TS,17.7,-123.5,100,964,92.94,91.813
DARBY,2016-07-16 18:00:00,TS,17.9,-124.4,105,958,94.649,93.967
DARBY,2016-07-17 00:00:00,TS,18,-125.3,100,962,92.94,92.369
DARBY,2016-07-17 06:00:00,TS,18.1,-126.2,95,967,91.67,90.559
DARBY,2016-07-17 12:00:00,TS,18.2,-127,90,971,89.126,88.219
DARBY,2016-07-17 18:00:00,TS,18.3,-127.8,85,975,87.386,85.94
DARBY,2016-07-18 00:00:00,TS,18.3,-128.7,80,979,85.15,83.38
DARBY,2016-07-18 06:00:00,TS,18.4,-129.6,75,982,82.043,80.705
DARBY,2016-07-18 12:00:00,TS,18.5,-130.6,70,986,78.944,77.087
DARBY,2016-07-18 18:00:00,TS,18.8,-131.6,65,988,74.042,74.059
DARBY,2016-07-19 00:00:00,TS,19,-132.7,65,988,74.042,74.059
DARBY,2016-07-19 06:00:00,TS,19.3,-133.8,60,990,69.835,71.294
DARBY,2016-07-19 12:00:00,TS,19.6,-134.9,60,992,69.835,69.087
DARBY,2016-07-19 18:00:00,TS,19.8,-136,55,994,64.412,65.466
DARBY,2016-07-20 00:00:00,TS,19.9,-137.2,55,995,64.412,63.38
DARBY,2016-07-20 06:00:00,TS,19.9,-138.4,55,996,64.412,62.059
DARBY,2016-07-20 12:00:00,TS,19.9,-139.6,50,999,58.682,56.052
ESTELLE,2016-07-15 00:00:00,DS,13.5,-104.5,25,1008,5.031,15.951
ESTELLE,2016-07-15 06:00:00,DS,13.7,-105.2,25,1008,5.031,15.951
ESTELLE,2016-07-15 12:00:00,TS,14,-106,25,1008,5.031,15.951
ESTELLE,2016-07-15 18:00:00,TS,14.4,-106.7,30,1007,17.645,21.551
ESTELLE,2016-07-16 00:00:00,TS,14.8,-107.4,35,1005,32.623,32.311
ESTELLE,2016-07-16 06:00:00,TS,15.3,-108.1,40,1004,42.727,38.284
ESTELLE,2016-07-16 12:00:00,TS,15.7,-108.7,45,1003,50.436,42.121
ESTELLE,2016-07-16 18:00:00,TS,15.9,-109.4,45,1002,50.436,45.642
ESTELLE,2016-07-17 00:00:00,TS,16,-110.1,45,1000,50.436,51.359
ESTELLE,2016-07-17 06:00:00,TS,16.1,-110.8,50,998,58.682,57.789
ESTELLE,2016-07-17 12:00:00,TS,16.3,-111.5,55,994,64.412,65.466
ESTELLE,2016-07-17 18:00:00,TS,16.5,-112.2,60,990,69.835,71.294
ESTELLE,2016-07-18 00:00:00,TS,16.8,-113,60,990,69.835,71.294
ESTELLE,2016-07-18 06:00:00,TS,17.2,-113.7,60,990,69.835,71.294
ESTELLE,2016-07-18 12:00:00,TS,17.6,-114.4,55,991,64.412,70.415
ESTELLE,2016-07-18 18:00:00,TS,17.9,-115.3,55,992,64.412,69.087
ESTELLE,2016-07-19 00:00:00,TS,18.1,-116.2,55,993,64.412,67.996
ESTELLE,2016-07-19 06:00:00,TS,18.4,-117.1,55,993,64.412,67.996
ESTELLE,2016-07-19 12:00:00,TS,18.7,-118.1,60,992,69.835,69.087
ESTELLE,2016-07-19 18:00:00,TS,18.9,-119.2,60,991,69.835,70.415
ESTELLE,2016-07-20 00:00:00,TS,19,-120.4,60,990,69.835,71.294
ESTELLE,2016-07-20 06:00:00,TS,19,-121.6,60,990,69.835,71.294
ESTELLE,2016-07-20 12:00:00,TS,19.1,-122.7,60,990,69.835,71.294
ESTELLE,2016-07-20 18:00:00,TS,19.2,-123.8,55,992,64.412,69.087
ESTELLE,2016-07-21 00:00:00,TS,19.3,-124.9,55,994,64.412,65.466
ESTELLE,2016-07-21 06:00:00,TS,19.5,-126.1,55,996,64.412,62.059
ESTELLE,2016-07-21 12:00:00,TS,19.9,-127.4,50,999,58.682,56.052
ESTELLE,2016-07-21 18:00:00,TS,20.4,-128.9,45,1002,50.436,45.642
ESTELLE,2016-07-22 00:00:00,DS,20.8,-130.2,40,1004,42.727,38.284
ESTELLE,2016-07-22 06:00:00,DS,21.1,-131.5,35,1005,32.623,32.311
ESTELLE,2016-07-22 12:00:00,DS,21.5,-132.8,35,1005,32.623,32.311
ESTELLE,2016-07-22 18:00:00,DS,22.1,-134.1,30,1006,17.645,26.919
ESTELLE,2016-07-23 00:00:00,DS,22.6,-135.3,30,1007,17.645,21.551
ESTELLE,2016-07-23 06:00:00,DS,23,-136.4,30,1008,17.645,15.951
ESTELLE,2016-07-23 12:00:00,DS,23.4,-137.5,30,1009,17.645,9.984
ESTELLE,2016-07-23 18:00:00,DS,23.7,-138.8,25,1010,5.031,5.681
ESTELLE,2016-07-24 00:00:00,DS,24,-140.1,25,1010,5.031,5.681
ESTELLE,2016-07-24 06:00:00,DS,24.3,-141.6,25,1010,5.031,5.681
GEORGETTE,2016-07-21 00:00:00,DS,9.5,-111,25,1008,5.031,15.951
GEORGETTE,2016-07-21 06:00:00,TS,9.7,-111.7,25,1008,5.031,15.951
GEORGETTE,2016-07-21 12:00:00,TS,10,-112.4,25,1008,5.031,15.951
GEORGETTE,2016-07-21 18:00:00,TS,10.5,-113.4,30,1006,17.645,26.919
GEORGETTE,2016-07-22 00:00:00,TS,11.1,-114.4,30,1006,17.645,26.919
GEORGETTE,2016-07-22 06:00:00,TS,11.6,-115.4,30,1006,17.645,26.919
GEORGETTE,2016-07-22 12:00:00,TS,12.1,-116.6,40,1004,42.727,38.284
GEORGETTE,2016-07-22 18:00:00,TS,12.6,-117.9,50,1002,58.682,45.642
GEORGETTE,2016-07-23 00:00:00,TS,13,-118.9,55,1001,64.412,49.193
GEORGETTE,2016-07-23 06:00:00,TS,13.4,-120,55,1001,64.412,49.193
GEORGETTE,2016-07-23 12:00:00,TS,13.6,-121,55,1001,64.412,49.193
GEORGETTE,2016-07-23 18:00:00,TS,13.8,-121.8,60,997,69.835,59.766
GEORGETTE,2016-07-24 00:00:00,TS,14.1,-122.7,65,993,74.042,67.996
GEORGETTE,2016-07-24 06:00:00,TS,14.5,-123.5,70,988,78.944,74.059
GEORGETTE,2016-07-24 12:00:00,TS,14.9,-124.3,75,983,82.043,79.919
GEORGETTE,2016-07-24 18:00:00,TS,15.4,-125.1,90,972,89.126,87.74
GEORGETTE,2016-07-25 00:00:00,TS,16,-125.8,105,961,94.649,92.772
GEORGETTE,2016-07-25 06:00:00,TS,16.6,-126.4,115,952,96.564,95.467
GEORGETTE,2016-07-25 12:00:00,TS,17.2,-127,110,956,95.559,94.476
GEORGETTE,2016-07-25 18:00:00,TS,17.7,-127.6,100,964,92.94,91.813
GEORGETTE,2016-07-26 00:00:00,TS,18,-128,85,974,87.386,86.745
GEORGETTE,2016-07-26 06:00:00,TS,18.1,-128.2,75,982,82.043,80.705
GEORGETTE,2016-07-26 12:00:00,TS,18.2,-128.3,65,988,74.042,74.059
GEORGETTE,2016-07-26 18:00:00,TS,18.3,-128.4,55,994,64.412,65.466
GEORGETTE,2016-07-27 00:00:00,TS,18.6,-128.5,45,1001,50.436,49.193
GEORGETTE,2016-07-27 06:00:00,DS,19,-128.7,35,1006,32.623,26.919
GEORGETTE,2016-07-27 12:00:00,DS,19.5,-129.3,30,1007,17.645,21.551
GEORGETTE,2016-07-27 18:00:00,DS,20,-130.1,30,1007,17.645,21.551
GEORGETTE,2016-07-28 00:00:00,DS,20.4,-131.1,30,1007,17.645,21.551
GEORGETTE,2016-07-28 06:00:00,DS,20.6,-132.1,25,1009,5.031,9.984
GEORGETTE,2016-07-28 12:00:00,DS,20.7,-133.1,25,1009,5.031,9.984
GEORGETTE,2016-07-28 18:00:00,DS,20.8,-134,25,1009,5.031,9.984
GEORGETTE,2016-07-29 00:00:00,DS,20.7,-134.9,20,1011,0.874,3.78
GEORGETTE,2016-07-29 06:00:00,DS,20.5,-135.9,20,1011,0.874,3.78
GEORGETTE,2016-07-29 12:00:00,DS,20.3,-137.1,20,1012,0.874,2.14
GEORGETTE,2016-07-29 18:00:00,DS,20.1,-138.4,20,1012,0.874,2.14
GEORGETTE,2016-07-30 00:00:00,DS,20,-139.6,20,1012,0.874,2.14
FRANK,2016-07-21 06:00:00,TS,13.2,-101.5,30,1007,17.645,21.551
FRANK,2016-07-21 12:00:00,TS,14,-102.5,35,1006,32.623,26.919
FRANK,2016-07-21 18:00:00,TS,14.8,-103.6,40,1005,42.727,32.311
FRANK,2016-07-22 00:00:00,TS,15.6,-104.7,45,1004,50.436,38.284
FRANK,2016-07-22 06:00:00,TS,16.4,-105.8,45,1000,50.436,51.359
FRANK,2016-07-22 12:00:00,TS,17.2,-106.9,45,1000,50.436,51.359
FRANK,2016-07-22 18:00:00,TS,17.7,-107.8,50,1000,58.682,51.359
FRANK,2016-07-23 00:00:00,TS,18,-108.5,55,998,64.412,57.789
FRANK,2016-07-23 06:00:00,TS,18.3,-109.1,55,994,64.412,65.466
FRANK,2016-07-23 12:00:00,TS,18.6,-109.7,55,994,64.412,65.466
FRANK,2016-07-23 18:00:00,TS,19,-110.3,55,994,64.412,65.466
FRANK,2016-07-24 00:00:00,TS,19.3,-110.8,55,994,64.412,65.466
FRANK,2016-07-24 06:00:00,TS,19.6,-111.4,55,994,64.412,65.466
FRANK,2016-07-24 12:00:00,TS,19.8,-111.9,55,994,64.412,65.466
FRANK,2016-07-24 18:00:00,TS,19.9,-112.3,60,992,69.835,69.087
FRANK,2016-07-25 00:00:00,TS,20.1,-112.8,60,992,69.835,69.087
FRANK,2016-07-25 06:00:00,TS,20.2,-113.2,55,994,64.412,65.466
FRANK,2016-07-25 12:00:00,TS,20.3,-113.7,50,994,58.682,65.466
FRANK,2016-07-25 18:00:00,TS,20.5,-114.2,45,996,50.436,62.059
FRANK,2016-07-26 00:00:00,TS,20.7,-114.7,50,994,58.682,65.466
FRANK,2016-07-26 06:00:00,TS,20.9,-115.4,55,994,64.412,65.466
FRANK,2016-07-26 12:00:00,TS,21.1,-116.2,65,989,74.042,73.154
FRANK,2016-07-26 18:00:00,TS,21.3,-117.2,70,986,78.944,77.087
FRANK,2016-07-27 00:00:00,TS,21.6,-118.2,75,979,82.043,83.38
FRANK,2016-07-27 06:00:00,TS,22,-119.2,75,985,82.043,77.843
FRANK,2016-07-27 12:00:00,TS,22.4,-120.3,60,993,69.835,67.996
FRANK,2016-07-27 18:00:00,TS,22.9,-121.4,55,996,64.412,62.059
FRANK,2016-07-28 00:00:00,TS,23.2,-122.4,45,1000,50.436,51.359
FRANK,2016-07-28 06:00:00,TS,23.4,-123.3,35,1004,32.623,38.284
FRANK,2016-07-28 12:00:00,DS,23.6,-124.1,30,1006,17.645,26.919
FRANK,2016-07-28 18:00:00,DS,24,-124.6,25,1007,5.031,21.551
FRANK,2016-07-29 00:00:00,DS,24.1,-125.1,25,1008,5.031,15.951
FRANK,2016-07-29 06:00:00,DS,24.2,-125.6,25,1009,5.031,9.984
FRANK,2016-07-29 12:00:00,DS,24.2,-126,20,1011,0.874,3.78
FRANK,2016-07-29 18:00:00,DS,24.1,-126.4,20,1011,0.874,3.78
FRANK,2016-07-30 00:00:00,DS,23.8,-126.7,20,1011,0.874,3.78
FRANK,2016-07-30 06:00:00,DS,23.6,-127,20,1011,0.874,3.78
FRANK,2016-07-30 12:00:00,DS,23.4,-127.3,20,1011,0.874,3.78
FRANK,2016-07-30 18:00:00,DS,23.2,-127.7,20,1011,0.874,3.78
LUPIT,2016-07-22 18:00:00,TS,24.6,151.5,0,1004,-100,8.39
LUPIT,2016-07-23 00:00:00,TS,25.3,152.3,0,1004,-100,8.39
LUPIT,2016-07-23 06:00:00,TS,26.4,154,0,1004,-100,8.39
LUPIT,2016-07-23 12:00:00,TS,27.4,155.3,0,1004,-100,8.39
LUPIT,2016-07-23 18:00:00,TS,28.9,157.1,35,1000,0,21.041
LUPIT,2016-07-24 00:00:00,TS,31,158.5,40,1000,10.928,21.041
LUPIT,2016-07-24 06:00:00,TS,33,159.3,40,1000,10.928,21.041
LUPIT,2016-07-24 12:00:00,TS,35,159.5,40,1000,10.928,21.041
LUPIT,2016-07-24 18:00:00,ET,37.2,159.5,0,1000,-100,21.041
LUPIT,2016-07-25 00:00:00,ET,40.3,159.3,0,1004,-100,8.39
LUPIT,2016-07-25 06:00:00,ET,44.1,157.4,0,1008,-100,1.521
LUPIT,2016-07-25 12:00:00,ET,45.6,156.5,0,1010,-100,0.858
LUPIT,2016-07-25 18:00:00,ET,47,155.5,0,1012,-100,0.265
LUPIT,2016-07-26 00:00:00,ET,47.5,153.7,0,1014,-100,0.114
LUPIT,2016-07-26 06:00:00,ET,48.4,152.1,0,1014,-100,0.114
MIRINAE,2016-07-25 12:00:00,TS,17.2,114.7,0,1006,-100,4.459
MIRINAE,2016-07-25 18:00:00,TS,17.3,113.9,0,1004,-100,8.39
MIRINAE,2016-07-26 00:00:00,TS,18.1,113,0,1002,-100,15.757
MIRINAE,2016-07-26 06:00:00,TS,18.5,112,40,998,10.928,27.967
MIRINAE,2016-07-26 12:00:00,TS,18.5,110.8,40,996,10.928,33.112
MIRINAE,2016-07-26 18:00:00,TS,18.9,109.7,40,996,10.928,33.112
MIRINAE,2016-07-27 00:00:00,TS,19.7,108.6,35,998,0,27.967
MIRINAE,2016-07-27 06:00:00,TS,19.8,107.3,45,990,22.064,48.188
MIRINAE,2016-07-27 12:00:00,TS,19.9,106.7,55,980,43.392,63.058
MIRINAE,2016-07-27 18:00:00,TS,20.2,106.2,45,985,22.064,55.687
MIRINAE,2016-07-28 00:00:00,TS,20.6,105.6,35,996,0,33.112
MIRINAE,2016-07-28 06:00:00,TS,21.2,105,0,1000,-100,21.041
MIRINAE,2016-07-28 12:00:00,TS,22,104.9,0,1004,-100,8.39
NIDA,2016-07-29 12:00:00,TS,11.7,127.1,0,1002,-100,15.757
NIDA,2016-07-29 18:00:00,TS,12.7,127.3,0,1002,-100,15.757
NIDA,2016-07-30 00:00:00,TS,14.1,126.5,0,1002,-100,15.757
NIDA,2016-07-30 06:00:00,TS,15.5,125.8,35,998,0,27.967
NIDA,2016-07-30 12:00:00,TS,16.4,124.4,40,994,10.928,39.314
NIDA,2016-07-30 18:00:00,TS,16.9,123.8,45,990,22.064,48.188
NIDA,2016-07-31 00:00:00,TS,17.5,123.1,50,985,33.442,55.687
NIDA,2016-07-31 06:00:00,TS,18.2,122.3,60,975,51.677,69.456
NIDA,2016-07-31 12:00:00,TS,18.8,121.2,60,975,51.677,69.456
NIDA,2016-07-31 18:00:00,TS,19.5,120.1,55,980,43.392,63.058
NIDA,2016-08-01 00:00:00,TS,20.1,118.9,55,980,43.392,63.058
NIDA,2016-08-01 06:00:00,TS,21.4,117.5,55,980,43.392,63.058
NIDA,2016-08-01 12:00:00,TS,21.9,116,55,980,43.392,63.058
NIDA,2016-08-01 18:00:00,TS,22.5,114.8,50,980,33.442,63.058
NIDA,2016-08-02 00:00:00,TS,22.8,113.5,45,985,22.064,55.687
NIDA,2016-08-02 06:00:00,TS,23.4,112,35,990,0,48.188
NIDA,2016-08-02 12:00:00,TS,23.9,110.8,0,994,-100,39.314
NIDA,2016-08-02 18:00:00,TS,24.3,109.4,0,996,-100,33.112
NIDA,2016-08-03 00:00:00,TS,25,107.9,0,998,-100,27.967
HOWARD,2016-07-31 12:00:00,TS,14.7,-119.8,30,1007,17.645,21.551
HOWARD,2016-07-31 18:00:00,TS,15.1,-120.6,30,1006,17.645,26.919
HOWARD,2016-08-01 00:00:00,TS,15.5,-121.5,30,1006,17.645,26.919
HOWARD,2016-08-01 06:00:00,TS,15.9,-122.4,35,1005,32.623,32.311
HOWARD,2016-08-01 12:00:00,TS,16.4,-123.4,40,1001,42.727,49.193
HOWARD,2016-08-01 18:00:00,TS,16.8,-124.5,40,1001,42.727,49.193
HOWARD,2016-08-02 00:00:00,TS,17.4,-125.8,45,999,50.436,56.052
HOWARD,2016-08-02 06:00:00,TS,18,-127,50,998,58.682,57.789
HOWARD,2016-08-02 12:00:00,TS,18.5,-128.3,50,999,58.682,56.052
HOWARD,2016-08-02 18:00:00,TS,19,-129.5,50,999,58.682,56.052
HOWARD,2016-08-03 00:00:00,TS,19.5,-130.7,45,1003,50.436,42.121
HOWARD,2016-08-03 06:00:00,TS,20.1,-131.9,40,1005,42.727,32.311
HOWARD,2016-08-03 12:00:00,DS,20.6,-133.1,35,1006,32.623,26.919
HOWARD,2016-08-03 18:00:00,DS,21.1,-134.5,35,1007,32.623,21.551
HOWARD,2016-08-04 00:00:00,DS,21.5,-135.9,35,1007,32.623,21.551
HOWARD,2016-08-04 06:00:00,DS,21.8,-137.4,35,1007,32.623,21.551
HOWARD,2016-08-04 12:00:00,DS,22,-138.8,35,1007,32.623,21.551
HOWARD,2016-08-04 18:00:00,DS,22.2,-140.1,35,1008,32.623,15.951
HOWARD,2016-08-05 00:00:00,DS,22.2,-141.5,30,1008,17.645,15.951
HOWARD,2016-08-05 06:00:00,DS,22.2,-143,30,1008,17.645,15.951
HOWARD,2016-08-05 12:00:00,DS,22.2,-144.4,30,1008,17.645,15.951
HOWARD,2016-08-05 18:00:00,DS,22.2,-145.8,25,1009,5.031,9.984
HOWARD,2016-08-06 00:00:00,DS,22.2,-147.2,25,1009,5.031,9.984
HOWARD,2016-08-06 06:00:00,DS,22.2,-148.6,25,1009,5.031,9.984
HOWARD,2016-08-06 12:00:00,DS,22.1,-150,25,1009,5.031,9.984
HOWARD,2016-08-06 18:00:00,DS,22.1,-151.6,25,1009,5.031,9.984
HOWARD,2016-08-07 00:00:00,DS,22,-153.3,25,1009,5.031,9.984
HOWARD,2016-08-07 06:00:00,DS,21.8,-154.8,25,1009,5.031,9.984
HOWARD,2016-08-07 12:00:00,DS,21.7,-156.4,25,1009,5.031,9.984
EARL,2016-08-02 06:00:00,TS,16.3,-77.5,40,1004,42.727,38.284
EARL,2016-08-02 12:00:00,TS,16.3,-79.2,40,1003,42.727,42.121
EARL,2016-08-02 18:00:00,TS,16.3,-80.8,45,1001,50.436,49.193
EARL,2016-08-03 00:00:00,TS,16.4,-82.2,55,994,64.412,65.466
EARL,2016-08-03 06:00:00,TS,16,-83.1,55,993,64.412,67.996
EARL,2016-08-03 12:00:00,TS,16.3,-84.3,60,989,69.835,73.154
EARL,2016-08-03 18:00:00,TS,16.9,-85.4,65,988,74.042,74.059
EARL,2016-08-04 00:00:00,TS,17.3,-86.9,70,984,78.944,78.971
EARL,2016-08-04 04:00:00,TS,17.4,-87.8,75,979,82.043,83.38
EARL,2016-08-04 06:00:00,TS,17.4,-88.3,75,979,82.043,83.38
EARL,2016-08-04 12:00:00,TS,17.4,-89.4,60,989,69.835,73.154
EARL,2016-08-04 18:00:00,TS,17.6,-90.3,40,995,42.727,63.38
EARL,2016-08-05 00:00:00,TS,18,-91.2,35,1000,32.623,51.359
EARL,2016-08-05 06:00:00,TS,18.3,-92.3,35,1001,32.623,49.193
EARL,2016-08-05 12:00:00,TS,18.5,-93.5,40,1001,42.727,49.193
EARL,2016-08-05 18:00:00,TS,18.7,-94.7,50,999,58.682,56.052
EARL,2016-08-06 00:00:00,TS,18.9,-95.6,50,999,58.682,56.052
EARL,2016-08-06 02:30:00,TS,19,-96,50,999,58.682,56.052
EARL,2016-08-06 06:00:00,TS,19,-96.5,45,1004,50.436,38.284
EARL,2016-08-06 12:00:00,TS,19,-97.5,25,1008,5.031,15.951
IVETTE,2016-08-03 00:00:00,TS,13.8,-116.7,30,1007,17.645,21.551
IVETTE,2016-08-03 06:00:00,TS,14,-118.3,35,1006,32.623,26.919
IVETTE,2016-08-03 12:00:00,TS,14.2,-119.8,40,1005,42.727,32.311
IVETTE,2016-08-03 18:00:00,TS,14.4,-121.4,40,1004,42.727,38.284
IVETTE,2016-08-04 00:00:00,TS,14.6,-122.8,40,1004,42.727,38.284
IVETTE,2016-08-04 06:00:00,TS,14.7,-124.1,40,1004,42.727,38.284
IVETTE,2016-08-04 12:00:00,TS,14.8,-125.5,40,1003,42.727,42.121
IVETTE,2016-08-04 18:00:00,TS,14.8,-126.7,45,1002,50.436,45.642
IVETTE,2016-08-05 00:00:00,TS,14.8,-128,45,1002,50.436,45.642
IVETTE,2016-08-05 06:00:00,TS,14.9,-129.2,45,1002,50.436,45.642
IVETTE,2016-08-05 12:00:00,TS,15.1,-130.3,45,1001,50.436,49.193
